id,name,date,time,weekday,start_datetime_local,city,location,locations,time_bucket,company,primary_host,cohosts,all_hosts,host_keys,invite_only,sponsor_tier,event_url,partiful_id,source_url,diff_type,opportunity_score,tier,rationale
6170,The City at Play: Locamotive Tech in NYC,2026-06-04,18:30:00,Thursday,2026-06-04 18:30,New York City,Brooklyn,Brooklyn,Evening,20Week Festival,20Week Festival,Stoop Sets,20Week Festival; Stoop Sets,20week-festival; stoop-sets,False,,https://partiful.com/e/xC3JsNbWiiEfrxXOijHQ,xC3JsNbWiiEfrxXOijHQ,https://www.tech-week.com/calendar/nyc,added,24,D,"less convenient; Thursday density, evening; open/rsvp"
5615,Own Your Style with Storytelling and Fine-tuning,2026-06-05,12:00:00,Friday,2026-06-05 12:00,New York City,Midtown,Midtown,Noon,Underscore Animation,Underscore Animation,NA,Underscore Animation; NA,underscore-animation; na,False,,https://partiful.com/e/eJCB3HaeeRyEkyuMJ9Vj,eJCB3HaeeRyEkyuMJ9Vj,https://www.tech-week.com/calendar/nyc,added,24,D,"midtown reachable; taper day, midday; open/rsvp"
6484,What’s Actually Working in EdTech Right Now,2026-06-05,18:30:00,Friday,2026-06-05 18:30,New York City,Upper Manhattan,Upper Manhattan,Evening,Eduwave AI,Eduwave AI,TransferX,Eduwave AI; TransferX,eduwave-ai; transferx,False,,https://partiful.com/e/MYjkIWX4pyKfwaKYp0PN,MYjkIWX4pyKfwaKYp0PN,https://www.tech-week.com/calendar/nyc,added,24,D,"AI/agents; off-ICP vertical; less convenient; taper day, evening; open/rsvp"
6380,Founders Running Club: 5K Networking Run,2026-06-06,09:00:00,Saturday,2026-06-06 09:00,New York City,West Village,West Village,Morning,Founders Running Club,Founders Running Club,,Founders Running Club,founders-running-club,False,,https://partiful.com/e/xOvJDFd1n53bUaABG9qG,xOvJDFd1n53bUaABG9qG,https://www.tech-week.com/calendar/nyc,added,24,D,"founders/operators; networking format; near downtown; weekend, morning, early; open/rsvp"
6816,Exec Briefing on AI Transformation,2026-10-08,09:00:00,Thursday,2026-10-08 09:00,New York City,Midtown,Midtown,Morning,Fin,Fin,,Fin,fin,False,gold,https://partiful.com/e/Fp5daroRFtl5IulOYhoD,Fp5daroRFtl5IulOYhoD,https://www.tech-week.com/calendar/nyc,added,24,D,"AI/agents; midtown reachable; Thursday density, outside June Tech Week, morning, early; gold sponsor; open/rsvp"
5653,Table: A Trusted Workspace for Solutions,2026-06-03,09:00:00,Wednesday,2026-06-03 09:00,New York City,Midtown,Midtown,Morning,Table,Table,Maripossawellness.com; NA,Table; Maripossawellness.com; NA,table; maripossawellness-com; na,False,,https://partiful.com/e/SPI10F7yIULjx2hQ6EGB,SPI10F7yIULjx2hQ6EGB,https://www.tech-week.com/calendar/nyc,added,23,D,"midtown reachable; peak Wednesday, morning, early; open/rsvp"
4236,Vault Summit: New York City,2026-06-05,09:00:00,Friday,2026-06-05 09:00,New York City,SoHo,SoHo,Morning,Vault Summit,Vault Summit,,Vault Summit,vault-summit,False,,https://partiful.com/e/04HsBAOTcvaqnnCycyQD,04HsBAOTcvaqnnCycyQD,https://www.tech-week.com/calendar/nyc,added,23,D,"downtown convenient; taper day, morning, early; open/rsvp"
6381,Consumer Founders & Investors Breakfast,2026-06-05,09:00:00,Friday,2026-06-05 09:00,New York City,Upper East Side,Upper East Side,Morning,Tiny Dinner,Tiny Dinner,,Tiny Dinner,tiny-dinner,False,,https://partiful.com/e/6HaKD546tO44phJnQHVx,6HaKD546tO44phJnQHVx,https://www.tech-week.com/calendar/nyc,added,23,D,"founders/operators; high-signal format; less convenient; taper day, morning, early; open/rsvp"
4953,Immersive Oyster Happy Hour with Tandon @The Yard,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,Brooklyn,Brooklyn,Afternoon,NYU Tandon @ The Yard,NYU Tandon @ The Yard,NYU,NYU Tandon @ The Yard; NYU,nyu-tandon-the-yard; nyu,False,,https://partiful.com/e/kN3NF2qN1659m0p5Yqbv,kN3NF2qN1659m0p5Yqbv,https://www.tech-week.com/calendar/nyc,added,23,D,"networking format; less convenient; taper day, afternoon; open/rsvp"
6511,"Argentina Delivers: Talent, Innovation & Global Tech - #NYTechWeek",2026-06-01,09:15:00,Monday,2026-06-01 09:15,New York City,Midtown,Midtown,Morning,Consulate General of Argentina in New York,Consulate General of Argentina in New York,,Consulate General of Argentina in New York,consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/cQQ5BDRrk32InHU7sutm,cQQ5BDRrk32InHU7sutm,https://www.tech-week.com/calendar/nyc,added,22,D,"midtown reachable; early-week push, morning, early; open/rsvp"
6424,Kamp Café (NYC Tech Week Kick Off Party @ High End Italian Bakery),2026-06-01,10:30:00,Monday,2026-06-01 10:30,New York City,Union Square,Union Square,Morning,Kamp,Kamp,,Kamp,kamp,False,,https://partiful.com/e/DO8XlNCIKaedsYpjKgny,DO8XlNCIKaedsYpjKgny,https://www.tech-week.com/calendar/nyc,added,22,D,"party/social; near downtown; early-week push, morning; open/rsvp"
6286,HARMONEY PRESENTS TAP INTO FREQUENCY,2026-06-04,16:00:00,Thursday,2026-06-04 16:00,New York City,Upper Manhattan,Upper Manhattan,Afternoon,Vinrelo,Vinrelo,,Vinrelo,vinrelo,False,,https://partiful.com/e/ZLLtnhM5ojVy7KcNKdkS,ZLLtnhM5ojVy7KcNKdkS,https://www.tech-week.com/calendar/nyc,added,22,D,"less convenient; Thursday density, afternoon; open/rsvp"
6580,Unstoppable Entrepreneurs: Argentine Founders in NYC,2026-06-05,09:15:00,Friday,2026-06-05 09:15,New York City,Midtown,Midtown,Morning,Consulate General of Argentina in New York,Consulate General of Argentina in New York,,Consulate General of Argentina in New York,consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/OgCPKZ96zrT1tzIiP5YL,OgCPKZ96zrT1tzIiP5YL,https://www.tech-week.com/calendar/nyc,added,22,D,"founders/operators; midtown reachable; taper day, morning, early; open/rsvp"
6388,The Future of Beauty-tech,2026-06-05,16:00:00,Friday,2026-06-05 16:00,New York City,East Village,East Village,Afternoon,FaceCard,FaceCard,,FaceCard,facecard,False,,https://partiful.com/e/ZOeFRrNgEB4lXfbQLvFR,ZOeFRrNgEB4lXfbQLvFR,https://www.tech-week.com/calendar/nyc,added,22,D,"consumer/lifestyle; downtown convenient; taper day, afternoon; open/rsvp"
6309,GLOW & GO LAUNCH PILATES,2026-06-06,14:30:00,Saturday,2026-06-06 14:30,New York City,Flatiron,Flatiron,Afternoon,Skinsights.Ai,Skinsights.Ai,,Skinsights.Ai,skinsights-ai,False,,https://partiful.com/e/skTQjAxgpIZ5kvh3mX6J,skTQjAxgpIZ5kvh3mX6J,https://www.tech-week.com/calendar/nyc,added,22,D,"AI/agents; wellness/social; near downtown; weekend, afternoon; open/rsvp"
6524,From ads to play: Bringing Argentina’s largest brand to Fortnite,2026-06-02,14:30:00,Tuesday,2026-06-02 14:30,New York City,Midtown,Midtown,Afternoon,Odaclick,Odaclick,Consulate General of Argentina in New York; Exomindset,Odaclick; Consulate General of Argentina in New York; Exomindset,odaclick; consulate-general-of-argentina-in-new-york; exomindset,False,,https://partiful.com/e/U2ypFIJ3AxTOaSxGwLcM,U2ypFIJ3AxTOaSxGwLcM,https://www.tech-week.com/calendar/nyc,added,21,D,"marketing/GTM/creator; midtown reachable; peak Tuesday, afternoon; open/rsvp"
6640,Connection Hike presented by HubSpot for Startups,2026-06-03,09:00:00,Wednesday,2026-06-03 09:00,New York City,Central Park,Central Park,Morning,HubSpot,HubSpot,Business Outside,HubSpot; Business Outside,hubspot; business-outside,False,,https://partiful.com/e/MkFFhfLec1pWUceNGwmu,MkFFhfLec1pWUceNGwmu,https://www.tech-week.com/calendar/nyc,added,21,D,"neutral location; peak Wednesday, morning, early; open/rsvp"
6639,AI-Tech in Innovation Triangle West Harlem,2026-06-05,10:00:00,Friday,2026-06-05 10:00,New York City,Upper West Side,Upper West Side,Morning,Columbia University-Janus Property Company+Others,Columbia University-Janus Property Company+Others,,Columbia University-Janus Property Company+Others,columbia-university-janus-property-company-others,True,,,,https://www.tech-week.com/calendar/nyc,added,21,D,"AI/agents; neutral location; taper day, morning; invite-only"
6338,Tech Week Closing Party by Madeline & Co. + Excelsior Edge Ventures,2026-06-06,19:00:00,Saturday,2026-06-06 19:00,New York City,SoHo,SoHo,Evening,Madeline & Co.,Madeline & Co.,Excelsior Edge Ventures,Madeline & Co.; Excelsior Edge Ventures,madeline-co; excelsior-edge-ventures,False,,https://partiful.com/e/LCvyYaFwldgIhU0yb8cW,LCvyYaFwldgIhU0yb8cW,https://www.tech-week.com/calendar/nyc,added,21,D,"party/social; downtown convenient; weekend, evening; open/rsvp"
6272,Founders House GTM Masterclass,2026-06-02,11:00:00,Tuesday,2026-06-02 11:00,New York City,Midtown,Midtown,Morning,Founders House,Founder House,,Founder House,the-founders-house,False,,https://partiful.com/e/3G66gsHlgtcPtsYoATiJ,3G66gsHlgtcPtsYoATiJ,https://www.tech-week.com/calendar/nyc,added,20,D,"founders/operators; marketing/GTM/creator; midtown reachable; peak Tuesday, morning; open/rsvp"
6540,Sweat Equity: Industrials and DeepTech Founders,2026-06-03,08:30:00,Wednesday,2026-06-03 08:30,New York City,Meatpacking District,Meatpacking District,Morning,Alumni Ventures,Alumni Ventures,Headline,Alumni Ventures; Headline,alumni-ventures; headline,True,,,,https://www.tech-week.com/calendar/nyc,added,20,D,"founders/operators; reasonable Manhattan; peak Wednesday, morning, very early; invite-only"
6421,Every 🤝 IRL,2026-06-03,18:00:00,Wednesday,2026-06-03 18:00,New York City,Brooklyn,Brooklyn,Evening,Every,Every,,Every,every,True,,,,https://www.tech-week.com/calendar/nyc,added,20,D,"less convenient; peak Wednesday, evening; invite-only"
6572,Agribusiness Softlanding in Argentina,2026-06-05,11:00:00,Friday,2026-06-05 11:00,New York City,Midtown,Midtown,Morning,Agriconsult Latam,AgriConsult LATAM & OFC,Consulate General of Argentina in New York,AgriConsult LATAM & OFC; Consulate General of Argentina in New York,agriconsult-latam; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/VYLWElwvSQQsaO2bOZGn,VYLWElwvSQQsaO2bOZGn,https://www.tech-week.com/calendar/nyc,added,20,D,"midtown reachable; taper day, morning; open/rsvp"
6588,Tech Week Conversations: Crafting Community,2026-06-04,09:00:00,Thursday,2026-06-04 09:00,New York City,Tribeca,Tribeca,Morning,GoSadi,GoSadi,,GoSadi,gosadi,True,,,,https://www.tech-week.com/calendar/nyc,added,19,D,"downtown convenient; Thursday density, morning, early; invite-only"
6533,Scaling Founder-led Sales on LinkedIn,2026-06-05,12:00:00,Friday,2026-06-05 12:00,New York City,Virtual (NYC),Virtual (NYC),Noon,KRCG,KRCG,,KRCG,krcg,False,,https://partiful.com/e/yR1Y0eCTykwsyhDIgUsA,yR1Y0eCTykwsyhDIgUsA,https://www.tech-week.com/calendar/nyc,added,19,D,"founders/operators; virtual; taper day, midday; open/rsvp"
6821,Hell Grind Higgsfield Screening + Cocktail Reception,2026-10-08,14:00:00,Thursday,2026-10-08 14:00,New York City,Chelsea,Chelsea,Afternoon,Higgsfield,Higgsfield,,Higgsfield,higgsfield-ai,False,,https://partiful.com/e/RUd2LkP1mt4HzXZlbGmt,RUd2LkP1mt4HzXZlbGmt,https://www.tech-week.com/calendar/nyc,added,19,D,"reasonable Manhattan; Thursday density, outside June Tech Week, afternoon; open/rsvp"
6444,FEMALE FOUNDERS & FUNDERS RUN,2026-06-02,07:15:00,Tuesday,2026-06-02 07:15,New York City,West Village,West Village,Morning,Slow Girl Run Club,Slow Girl Run Club,,Slow Girl Run Club,slow-girl-run-club,False,,https://partiful.com/e/6P62aj9sdBO8Nk6BSYqJ,6P62aj9sdBO8Nk6BSYqJ,https://www.tech-week.com/calendar/nyc,added,18,D,"founders/operators; wellness/social; near downtown; peak Tuesday, morning, very early; open/rsvp"
4004,From Detection to Deployment: A New Era for Diabetic Foot Care,2026-06-03,08:45:00,Wednesday,2026-06-03 08:45,New York City,Central Park,Central Park,Morning,Solecooler,Solecooler,Maison de la région Occitanie à New York,Solecooler; Maison de la région Occitanie à New York,solecooler; maison-de-la-region-occitanie-a-new-york,False,,https://partiful.com/e/pRGMGLY8pbqZl3qbuG9s,pRGMGLY8pbqZl3qbuG9s,https://www.tech-week.com/calendar/nyc,added,18,D,"neutral location; peak Wednesday, morning, very early; open/rsvp"
6508,The City Hacks the State: Part 2 - Hackathon,2026-06-05,12:00:00,Friday,2026-06-05 12:00,New York City,Meatpacking District,Meatpacking District,Noon,JEA Advertising,JEA Advertising,InsureMEP,JEA Advertising; InsureMEP,jea-advertising; insuremep,False,,https://partiful.com/e/ncMRzEENiRelhy8yHSIM,ncMRzEENiRelhy8yHSIM,https://www.tech-week.com/calendar/nyc,added,18,D,"hackathon; reasonable Manhattan; taper day, midday; open/rsvp"
6663,Dual-Use Innovation Exchange,2026-06-01,17:00:00,Monday,2026-06-01 17:00,New York City,Midtown,Midtown,Evening,Campus Deep Tech,Campus Deep Tech,Defense Entrepreneurs Forum (DEF),Campus Deep Tech; Defense Entrepreneurs Forum (DEF),campus-deep-tech; defense-entrepreneurs-forum-def,False,,https://partiful.com/e/Kgq1v7sDmgY8kfJxmU8E,Kgq1v7sDmgY8kfJxmU8E,https://www.tech-week.com/calendar/nyc,added,17,D,"student-heavy; midtown reachable; early-week push, evening; open/rsvp"
6502,Coworking Day at WeWork | June 2,2026-06-02,09:00:00,Tuesday,2026-06-02 09:00,New York City,Midtown,Midtown,Morning,WeWork,WeWork,,WeWork,wework,True,,,,https://www.tech-week.com/calendar/nyc,added,17,D,"midtown reachable; peak Tuesday, morning, early; invite-only"
6645,Self Care with SemperVirens VC,2026-06-04,08:30:00,Thursday,2026-06-04 08:30,New York City,Midtown,Midtown,Morning,SemperVirens VC,SemperVirens,,SemperVirens,sempervirens,False,,https://partiful.com/e/0aiMw5kuhE8yIzGTMpy6,0aiMw5kuhE8yIzGTMpy6,https://www.tech-week.com/calendar/nyc,added,17,D,"midtown reachable; Thursday density, morning, very early; open/rsvp"
6798,Queens Tech Mixer,2026-06-06,13:00:00,Saturday,2026-06-06 13:00,New York City,Queens,Queens,Afternoon,Spot Dessert Bar,Spot Dessert Bar,Comma Captial; Not provided,Spot Dessert Bar; Comma Captial; Not provided,spot-dessert-bar; comma-captial; not-provided,False,,https://partiful.com/e/uPjpeeJ6JweEZOz6eoQU,uPjpeeJ6JweEZOz6eoQU,https://www.tech-week.com/calendar/nyc,added,17,D,"networking format; less convenient; weekend, afternoon; open/rsvp"
5505,"The Future of Relocation: AI, Fintech & Logistics Converging",2026-06-07,10:00:00,Sunday,2026-06-07 10:00,New York City,Brooklyn,Brooklyn,Morning,MoveSwitcher Inc,MoveSwitcher Inc,,MoveSwitcher Inc,moveswitcher-inc,False,,https://partiful.com/e/OCYHq1Lc3wZVhQDp6Xo7,OCYHq1Lc3wZVhQDp6Xo7,https://www.tech-week.com/calendar/nyc,added,17,D,"AI/agents; less convenient; weekend, morning; open/rsvp"
5183,K-Beauty 2.0: Shed Light on Biotech & AI & Pop Up,2026-06-03,12:00:00,Wednesday,2026-06-03 12:00,New York City,Long Island,Long Island,Noon,Enthera Bio,Enthera Bio,,Enthera Bio,enthera-bio,False,,https://partiful.com/e/R8Rwkvu3bxUPIePXp55D,R8Rwkvu3bxUPIePXp55D,https://www.tech-week.com/calendar/nyc,added,16,D,"AI/agents; consumer/lifestyle; healthcare vertical; less convenient; peak Wednesday, midday; open/rsvp"
6637,Taste the Truth- What do you know about your food?,2026-06-05,14:30:00,Friday,2026-06-05 14:30,New York City,Midtown,Midtown,Afternoon,AgriConsult LATAM & OFC,AgriConsult LATAM & OFC,Consulate General of Argentina in New York,AgriConsult LATAM & OFC; Consulate General of Argentina in New York,agriconsult-latam; consulate-general-of-argentina-in-new-york,False,,https://partiful.com/e/YHIW5UdTNrTFWFnIIGhX,YHIW5UdTNrTFWFnIIGhX,https://www.tech-week.com/calendar/nyc,added,16,D,"consumer/lifestyle; midtown reachable; taper day, afternoon; open/rsvp"
6445,The Fittest People in Tech.,2026-06-06,10:00:00,Saturday,2026-06-06 10:00,New York City,Chelsea,Chelsea,Morning,Thatch,Thatch,WHOOP,Thatch; WHOOP,thatch; whoop,False,,https://partiful.com/e/8r8Hg42X0rnZ9g0GAyTB,8r8Hg42X0rnZ9g0GAyTB,https://www.tech-week.com/calendar/nyc,added,16,D,"reasonable Manhattan; weekend, morning; open/rsvp"
6312,South Asian Summer Social @ Central Park,2026-06-07,11:00:00,Sunday,2026-06-07 11:00,New York City,Central Park,Central Park,Morning,American South Asian Network (ASAN),American South Asian Network (ASAN),,American South Asian Network (ASAN),american-south-asian-network-asan,False,,https://partiful.com/e/nCOyIyn3INX9mJU4E6Vt,nCOyIyn3INX9mJU4E6Vt,https://www.tech-week.com/calendar/nyc,added,16,D,"networking format; neutral location; weekend, morning; open/rsvp"
6601,Coffee & Walk: Turning Deep Tech IP into Ventures,2026-06-04,08:00:00,Thursday,2026-06-04 08:00,New York City,Central Park,Central Park,Morning,Koc University,Koc University,,Koc University,koc-university,False,,https://partiful.com/e/LfcdIfXJm6zJ4eEI2RaJ,LfcdIfXJm6zJ4eEI2RaJ,https://www.tech-week.com/calendar/nyc,added,15,D,"neutral location; Thursday density, morning, very early; open/rsvp"
6333,SOLO UNICORN AFTER-PARTY — Tech Week Wrap,2026-06-06,19:00:00,Saturday,2026-06-06 19:00,New York City,Midtown,Midtown,Evening,Solo Unicorn Club,Solo Unicorn Club,Manhattan Elite Club,Solo Unicorn Club; Manhattan Elite Club,solo-unicorn-club; manhattan-elite-club,False,,https://partiful.com/e/L07TEdnMvXFvon3yhy5f,L07TEdnMvXFvon3yhy5f,https://www.tech-week.com/calendar/nyc,added,15,D,"party/social; midtown reachable; weekend, evening; open/rsvp"
5960,BUILT by Triple Eight Creative — Live Brand Build + Char Pro Public Debut,2026-06-06,14:00:00,Saturday,2026-06-06 14:00,New York City,SoHo,SoHo,Afternoon,Triple Eight Creative,Triple Eight Creative,,Triple Eight Creative,triple-eight-creative,False,,https://partiful.com/e/0MYoOgujlqnPlEFKqwuv,0MYoOgujlqnPlEFKqwuv,https://www.tech-week.com/calendar/nyc,added,14,D,"marketing/GTM/creator; downtown convenient; weekend, afternoon; open/rsvp"
6624,The Doctor Investor Summit,2026-06-07,11:30:00,Sunday,2026-06-07 11:30,New York City,Midtown,Midtown,Morning,investDoc,investDoc,,investDoc,investdoc,False,,https://partiful.com/e/L9pbPvwYLTbSngRjJIT4,L9pbPvwYLTbSngRjJIT4,https://www.tech-week.com/calendar/nyc,added,14,D,"midtown reachable; weekend, morning; open/rsvp"
6501,Coworking Day at WeWork | June 4,2026-06-04,09:00:00,Thursday,2026-06-04 09:00,New York City,Midtown,Midtown,Morning,WeWork,WeWork,,WeWork,wework,True,,,,https://www.tech-week.com/calendar/nyc,added,13,D,"midtown reachable; Thursday density, morning, early; invite-only"
4243,Meet Me in the Middle,2026-06-06,13:15:00,Saturday,2026-06-06 13:15,New York City,Brooklyn,Brooklyn,Afternoon,Growing the Middle,Growing the Middle,Volley & Vibe,Growing the Middle; Volley & Vibe,growing-the-middle; volley-vibe,False,,https://partiful.com/e/YtdgTRrlrEh5IlnIbIYz,YtdgTRrlrEh5IlnIbIYz,https://www.tech-week.com/calendar/nyc,added,13,D,"less convenient; weekend, afternoon; open/rsvp"
6487,Sip & Yap + Vibes,2026-06-07,13:15:00,Sunday,2026-06-07 13:15,New York City,Queens,Queens,Afternoon,Sip & Yap + Vibes,Sip & Yap + Vibes,,Sip & Yap + Vibes,sip-yap-vibes,False,,https://partiful.com/e/iZLg7rd68SXz9JfyGdTz,iZLg7rd68SXz9JfyGdTz,https://www.tech-week.com/calendar/nyc,added,13,D,"less convenient; weekend, afternoon; open/rsvp"
5513,Does Brand Matter in Venture? Panel & Networking,2026-06-05,08:30:00,Friday,2026-06-05 08:30,New York City,Financial District,Financial District,Morning,Astronaut Monastery,Astronaut Monastery,,Astronaut Monastery,astronaut-monastery,False,,https://partiful.com/e/y1upsVnjvL885rva7lkb,y1upsVnjvL885rva7lkb,https://www.tech-week.com/calendar/nyc,added,12,D,"networking format; marketing/GTM/creator; downtown convenient; taper day, morning, very early; open/rsvp"
6819,"Vera Money - Media, VC & Creator Aperitivo",2026-10-06,15:30:00,Tuesday,2026-10-06 15:30,New York City,Chelsea,Chelsea,Afternoon,Vera Money,Vera Money,Coffee Communications,Vera Money; Coffee Communications,vera-money; coffee-communications,False,,https://partiful.com/e/z4306SGdvS7EFH6Ddrdo,z4306SGdvS7EFH6Ddrdo,https://www.tech-week.com/calendar/nyc,added,11,D,"marketing/GTM/creator; reasonable Manhattan; peak Tuesday, outside June Tech Week, afternoon; open/rsvp"
6197,Women Shaping the Future of Fintech,2026-06-07,08:30:00,Sunday,2026-06-07 08:30,New York City,Midtown,Midtown,Morning,Women X,Women X,,Women X,women-x,False,,https://partiful.com/e/p9eZwFALkLMiqIkrHbvK,p9eZwFALkLMiqIkrHbvK,https://www.tech-week.com/calendar/nyc,added,8,D,"midtown reachable; weekend, morning, very early; open/rsvp"
6477,The Marketing Party,2026-06-05,19:00:00,Friday,2026-06-05 19:00,New York City,Midtown,Midtown,Evening,The Marketing Party,The Marketing Party,Airframe Labs; Dreamdata.io,The Marketing Party; Airframe Labs; Dreamdata.io,the-marketing-party; airframe-labs; dreamdata-io,True,,,,https://www.tech-week.com/calendar/nyc,added,2,D,"marketing/GTM/creator; party/social; midtown reachable; taper day, evening; invite-only"
6489,Venture Capital 101: Coffee Chat on Careers in VC,2026-06-06,11:00:00,Saturday,2026-06-06 11:00,New York City,Union Square,Union Square,Morning,Venture Capital 101,Venture Capital 101,City College of New / City University of New York,Venture Capital 101; City College of New / City University of New York,venture-capital-101; city-college-of-new-city-university-of-new-york,False,,https://partiful.com/e/vil1h0maT1xq6sC6KFBC,vil1h0maT1xq6sC6KFBC,https://www.tech-week.com/calendar/nyc,added,2,D,"student-heavy; near downtown; weekend, morning; open/rsvp"
